EAST,NORTH,NOTUSED,OZONugperm3,PM10ugperm3,PM1ugperm3,PM2.5ugperm3,RELHUMpct,TEMP C,time
528.209181,5126.181732,25970.0,0,16.0,9.0,11.0,106.04,3.67,2014-11-05 21:49:39
528.209135,5126.18347,41650.0,0,12.0,8.0,9.0,106.82,3.36,2014-11-05 21:59:39
528.211204,5126.184785,34545.0,0,12.0,7.0,9.0,109.26,2.81,2014-11-05 22:09:39
528.212373,5126.182405,17395.0,0,13.0,6.0,8.0,109.58,2.75,2014-11-05 22:19:39
528.211202,5126.18307,19845.0,0,14.0,8.0,10.0,105.08,3.43,2014-11-05 22:29:40
528.211202,5126.18307,21070.0,0,16.0,9.0,11.0,104.12,3.56,2014-11-05 22:39:40
528.211202,5126.18307,18620.0,0,14.0,9.0,11.0,104.24,3.51,2014-11-05 22:49:40
528.211202,5126.18307,17395.0,0,12.0,8.0,9.0,105.14,3.25,2014-11-05 22:59:40
528.211202,5126.18307,22295.0,0,13.0,8.0,9.0,104.35,3.33,2014-11-05 23:09:40
528.212505,5126.185975,33565.0,0,15.0,8.0,11.0,104.18,3.27,2014-11-05 23:19:40
528.215913,5126.185989,20090.0,0,14.0,7.0,8.0,103.58,3.24,2014-11-05 23:29:40
528.214717,5126.185242,15190.0,0,13.0,7.0,8.0,105.41,3.01,2014-11-05 23:39:40
528.213259,5126.183266,15190.0,0,11.0,7.0,8.0,105.35,3.12,2014-11-05 23:49:40
528.213922,5126.184861,13475.0,0,12.0,6.0,8.0,105.18,3.41,2014-11-05 23:59:40
528.213922,5126.184861,13965.0,0,12.0,7.0,8.0,104.45,3.68,2014-11-06 00:09:40
528.214268,5126.185944,14455.0,0,11.0,7.0,7.0,104.46,3.76,2014-11-06 00:19:41
528.214268,5126.185944,13720.0,0,14.0,7.0,8.0,104.86,3.49,2014-11-06 00:29:41
528.214268,5126.185944,13720.0,0,12.0,6.0,8.0,107.73,3.17,2014-11-06 00:39:41
528.214268,5126.185944,13230.0,0,11.0,7.0,7.0,106.14,3.31,2014-11-06 00:49:41
528.211331,5126.180702,13720.0,0,11.0,6.0,8.0,111.79,2.37,2014-11-06 00:59:41
528.211331,5126.180702,14700.0,0,13.0,6.0,7.0,114.88,1.91,2014-11-06 01:09:41
528.215053,5126.184185,12495.0,0,14.0,6.0,8.0,110.1,2.63,2014-11-06 01:19:41
528.215022,5126.183653,12005.0,0,15.0,6.0,8.0,108.68,2.71,2014-11-06 01:29:41
528.215022,5126.183653,12740.0,0,13.0,6.0,8.0,108.78,2.71,2014-11-06 01:39:41
528.202551,5126.183289,13720.0,0,11.0,6.0,7.0,110.23,2.51,2014-11-06 01:49:41
528.204242,5126.178284,15190.0,0,13.0,6.0,8.0,109.03,2.78,2014-11-06 01:59:41
528.204242,5126.178284,12250.0,0,15.0,6.0,8.0,106.75,3.02,2014-11-06 02:09:42
528.208613,5126.180478,12250.0,0,14.0,6.0,8.0,105.26,3.2,2014-11-06 02:19:42
528.208613,5126.180478,12005.0,0,12.0,7.0,8.0,106.43,3.0,2014-11-06 02:29:42
528.208613,5126.180478,11025.0,0,14.0,6.0,7.0,110.05,2.43,2014-11-06 02:39:42
528.211806,5126.180127,10780.0,0,10.0,6.0,7.0,106.66,3.12,2014-11-06 02:49:42
528.211806,5126.180127,10290.0,0,11.0,6.0,8.0,107.94,3.05,2014-11-06 02:59:42
528.211806,5126.180127,10045.0,0,12.0,6.0,8.0,107.38,3.15,2014-11-06 03:09:42
528.211806,5126.180127,10045.0,0,11.0,6.0,7.0,108.71,3.19,2014-11-06 03:19:42
528.211806,5126.180127,10290.0,0,13.0,6.0,7.0,106.37,3.53,2014-11-06 03:29:42
528.212575,5126.184461,10535.0,0,11.0,6.0,8.0,107.2,3.53,2014-11-06 03:39:42
528.212575,5126.184461,11270.0,0,11.0,7.0,7.0,107.17,3.64,2014-11-06 03:49:42
528.212834,5126.184388,10535.0,0,11.0,6.0,8.0,111.1,2.96,2014-11-06 03:59:43
528.213113,5126.18498,10780.0,0,10.0,6.0,8.0,113.72,2.76,2014-11-06 04:09:43
528.213486,5126.185301,13475.0,0,16.0,6.0,8.0,113.96,2.78,2014-11-06 04:19:43
528.213486,5126.185301,11760.0,0,14.0,7.0,8.0,108.19,3.53,2014-11-06 04:29:43
528.213209,5126.184778,12005.0,0,10.0,7.0,7.0,105.73,3.65,2014-11-06 04:39:43
528.212154,5126.188416,12985.0,0,13.0,7.0,8.0,111.23,2.69,2014-11-06 04:49:43
528.210388,5126.187285,12495.0,0,11.0,6.0,8.0,118.43,2.11,2014-11-06 04:59:43
528.208311,5126.186339,13720.0,0,11.0,6.0,7.0,117.46,2.35,2014-11-06 05:09:43
528.208311,5126.186339,17150.0,0,12.0,7.0,8.0,112.54,2.94,2014-11-06 05:19:43
528.208311,5126.186339,15190.0,0,12.0,7.0,8.0,111.3,3.14,2014-11-06 05:29:43
528.208949,5126.169854,13720.0,0,13.0,7.0,8.0,110.12,3.55,2014-11-06 05:39:43
528.206845,5126.181168,16905.0,0,11.0,6.0,8.0,108.57,3.84,2014-11-06 05:49:44
528.208851,5126.179474,17885.0,0,13.0,7.0,8.0,109.57,3.82,2014-11-06 05:59:44
528.205679,5126.179719,15435.0,0,12.0,7.0,8.0,108.47,4.2,2014-11-06 06:09:44
528.20671,5126.180497,16905.0,0,19.0,8.0,10.0,109.22,4.26,2014-11-06 06:19:44
528.20671,5126.180497,19110.0,0,20.0,9.0,11.0,109.92,4.32,2014-11-06 06:29:44
528.20778,5126.180692,17640.0,0,24.0,9.0,12.0,108.18,4.66,2014-11-06 06:39:44
528.208797,5126.18228,17150.0,0,17.0,9.0,11.0,108.78,4.55,2014-11-06 06:49:44
528.20913,5126.179152,14455.0,0,15.0,10.0,11.0,108.16,4.57,2014-11-06 06:59:44
528.211012,5126.181731,31360.0,0,17.0,10.0,12.0,108.26,4.51,2014-11-06 07:09:44
528.21253,5126.179715,20335.0,0,15.0,9.0,11.0,110.77,3.97,2014-11-06 07:19:44
528.21251,5126.179516,15190.0,0,15.0,9.0,11.0,109.08,4.32,2014-11-06 07:29:44
528.214158,5126.181004,17395.0,0,15.0,10.0,11.0,109.8,4.1,2014-11-06 07:39:45
528.214786,5126.182799,37485.0,0,16.0,10.0,11.0,110.22,3.95,2014-11-06 07:49:45
528.2135,5126.182276,28420.0,0,15.0,10.0,11.0,110.86,3.89,2014-11-06 07:59:45
528.212884,5126.182419,16170.0,0,16.0,10.0,11.0,107.6,4.27,2014-11-06 08:09:45
528.216095,5126.183558,13965.0,0,16.0,11.0,12.0,104.2,4.67,2014-11-06 08:19:45
528.216095,5126.183558,12250.0,0,16.0,10.0,11.0,101.63,4.91,2014-11-06 08:29:45
528.212223,5126.183352,12250.0,0,17.0,11.0,12.0,100.6,5.14,2014-11-06 08:39:45
528.212724,5126.184676,11760.0,0,16.0,11.0,13.0,102.06,4.68,2014-11-06 08:49:45
528.214151,5126.182477,12495.0,0,19.0,11.0,13.0,104.45,4.66,2014-11-06 08:59:45
528.21178,5126.184109,13720.0,0,19.0,11.0,13.0,104.56,4.75,2014-11-06 09:09:45
528.211848,5126.184169,17395.0,0,16.0,11.0,12.0,106.92,4.34,2014-11-06 09:19:45
528.212484,5126.183226,29400.0,0,18.0,11.0,13.0,109.11,4.12,2014-11-06 09:29:46
528.212484,5126.183226,17150.0,0,18.0,11.0,13.0,108.61,4.49,2014-11-06 09:39:46
528.211369,5126.182145,17885.0,0,16.0,11.0,12.0,105.4,5.04,2014-11-06 09:49:46
528.210577,5126.18141,25480.0,0,18.0,11.0,12.0,106.56,4.92,2014-11-06 09:59:46
528.210545,5126.179043,16660.0,0,16.0,10.0,12.0,103.93,5.11,2014-11-06 10:09:46
528.210582,5126.182881,11270.0,0,18.0,11.0,12.0,102.5,5.27,2014-11-06 10:19:46
528.209234,5126.180877,13965.0,0,18.0,11.0,12.0,102.14,5.41,2014-11-06 10:29:46
528.20979,5126.181875,26950.0,0,17.0,11.0,12.0,101.4,5.56,2014-11-06 10:39:46
528.20979,5126.181875,22785.0,0,14.0,9.0,10.0,98.16,5.83,2014-11-06 10:49:46
528.20979,5126.181875,11025.0,0,14.0,9.0,10.0,97.25,5.81,2014-11-06 10:59:46
528.20979,5126.181875,16660.0,0,15.0,10.0,11.0,100.62,5.56,2014-11-06 11:09:46
528.20979,5126.181875,21070.0,0,15.0,9.0,11.0,101.78,5.5,2014-11-06 11:19:47
528.213145,5126.18718,13230.0,0,15.0,10.0,11.0,98.97,5.87,2014-11-06 11:29:47
528.21322,5126.184421,11270.0,0,16.0,10.0,12.0,98.81,6.05,2014-11-06 11:39:47
528.212431,5126.184946,11025.0,0,16.0,10.0,13.0,101.99,5.45,2014-11-06 11:49:47
528.212431,5126.184946,11025.0,0,16.0,10.0,13.0,101.99,5.45,2014-11-06 11:49:47
528.212431,5126.184946,12005.0,0,18.0,10.0,12.0,101.83,5.76,2014-11-06 11:59:47
528.212431,5126.184946,9310.0,0,18.0,11.0,12.0,101.88,5.65,2014-11-06 12:09:47
0.0,0.0,11270.0,0,17.0,11.0,13.0,103.13,5.51,2014-11-06 12:19:38
528.216263,5126.181828,14945.0,0,19.0,12.0,15.0,104.0,5.38,2014-11-06 12:29:38
528.216263,5126.181828,14945.0,0,18.0,11.0,13.0,105.26,5.33,2014-11-06 12:39:38
528.210197,5126.180329,17885.0,0,20.0,12.0,14.0,104.91,5.47,2014-11-06 12:49:38
528.208453,5126.180296,16170.0,0,17.0,12.0,14.0,102.5,5.66,2014-11-06 12:59:38
528.208453,5126.180296,13230.0,0,21.0,13.0,14.0,102.72,5.81,2014-11-06 13:09:39
528.205171,5126.180046,13475.0,0,21.0,12.0,15.0,105.23,6.0,2014-11-06 13:19:39
528.210066,5126.181486,14210.0,0,24.0,11.0,14.0,107.17,5.64,2014-11-06 13:29:39
528.210066,5126.181486,15435.0,0,17.0,10.0,12.0,105.37,5.87,2014-11-06 13:39:39
528.210066,5126.181486,17395.0,0,16.0,10.0,12.0,107.99,5.45,2014-11-06 13:49:39
528.210928,5126.177005,19355.0,0,20.0,10.0,12.0,106.02,5.91,2014-11-06 13:59:39
528.210928,5126.177005,36015.0,0,18.0,11.0,12.0,107.02,5.87,2014-11-06 14:09:39
528.210142,5126.179803,24255.0,0,18.0,11.0,14.0,108.41,5.71,2014-11-06 14:19:39
528.210142,5126.179803,17885.0,0,19.0,10.0,14.0,109.0,5.68,2014-11-06 14:29:39
528.207302,5126.181012,23520.0,0,18.0,10.0,13.0,110.53,5.53,2014-11-06 14:39:39
528.207029,5126.179652,16170.0,0,17.0,11.0,13.0,106.15,6.18,2014-11-06 14:49:39
528.20642,5126.179594,15435.0,0,25.0,11.0,14.0,109.57,5.71,2014-11-06 14:59:40
528.20642,5126.179594,15190.0,0,24.0,11.0,14.0,106.18,6.1,2014-11-06 15:09:40
528.20642,5126.179594,19110.0,0,24.0,11.0,16.0,101.65,6.71,2014-11-06 15:19:40
528.207609,5126.180559,17885.0,0,22.0,12.0,16.0,101.72,6.73,2014-11-06 15:29:40
528.210904,5126.180235,15680.0,0,22.0,12.0,17.0,104.99,6.3,2014-11-06 15:39:40
528.213885,5126.179058,14700.0,0,27.0,12.0,16.0,102.5,6.82,2014-11-06 15:49:40
528.210784,5126.178473,17395.0,0,25.0,12.0,17.0,101.96,6.93,2014-11-06 15:59:40
528.210784,5126.178473,20580.0,0,32.0,12.0,16.0,108.21,6.16,2014-11-06 16:09:40
528.210784,5126.178473,21070.0,0,30.0,12.0,16.0,112.23,5.76,2014-11-06 16:19:40
528.210784,5126.178473,20580.0,0,21.0,12.0,16.0,110.68,6.21,2014-11-06 16:29:40
528.210784,5126.178473,18865.0,0,27.0,11.0,16.0,110.37,6.27,2014-11-06 16:39:40
528.210784,5126.178473,20090.0,0,26.0,11.0,16.0,107.12,6.75,2014-11-06 16:49:41
528.210784,5126.178473,23520.0,0,23.0,11.0,16.0,103.66,7.11,2014-11-06 16:59:41
528.213807,5126.183265,19600.0,0,23.0,10.0,15.0,101.64,7.35,2014-11-06 17:09:41
528.211077,5126.182363,19355.0,0,26.0,9.0,15.0,100.53,7.36,2014-11-06 17:19:41
528.212093,5126.181987,19600.0,0,26.0,9.0,14.0,100.37,7.26,2014-11-06 17:29:41
528.211703,5126.182298,19355.0,0,25.0,9.0,15.0,106.56,6.21,2014-11-06 17:39:41
528.211703,5126.182298,19355.0,0,23.0,9.0,13.0,106.75,6.09,2014-11-06 17:49:41
528.212931,5126.184115,22050.0,0,29.0,9.0,15.0,107.22,5.86,2014-11-06 17:59:41
528.211487,5126.183459,19845.0,0,26.0,8.0,14.0,103.9,6.11,2014-11-06 18:09:41
528.211309,5126.182434,15190.0,0,21.0,8.0,12.0,103.26,5.72,2014-11-06 18:19:41
528.211309,5126.182434,12495.0,0,19.0,7.0,11.0,99.43,5.75,2014-11-06 18:29:41
528.210873,5126.183578,12250.0,0,20.0,7.0,10.0,98.35,5.23,2014-11-06 18:39:42
528.211776,5126.184714,12005.0,0,22.0,6.0,11.0,99.56,4.72,2014-11-06 18:49:42
528.211907,5126.184567,12250.0,0,18.0,7.0,10.0,100.31,4.33,2014-11-06 18:59:42
528.20946,5126.183783,11760.0,0,21.0,6.0,9.0,100.66,3.96,2014-11-06 19:09:42
528.20946,5126.183783,10780.0,0,16.0,6.0,10.0,102.3,3.44,2014-11-06 19:19:42
528.20946,5126.183783,11760.0,0,27.0,6.0,9.0,102.71,3.36,2014-11-06 19:29:42
528.20946,5126.183783,13720.0,0,19.0,6.0,10.0,102.53,3.27,2014-11-06 19:39:42
528.20946,5126.183783,12250.0,0,16.0,7.0,10.0,102.85,3.0,2014-11-06 19:49:42
528.210438,5126.181543,12495.0,0,20.0,6.0,10.0,102.28,3.19,2014-11-06 19:59:42
528.210438,5126.181543,14455.0,0,18.0,7.0,10.0,104.12,2.87,2014-11-06 20:09:42
528.209278,5126.181701,12985.0,0,18.0,6.0,10.0,104.74,2.82,2014-11-06 20:19:42
528.211212,5126.181556,12740.0,0,19.0,7.0,10.0,106.28,2.36,2014-11-06 20:29:43
528.211212,5126.181556,11270.0,0,15.0,7.0,10.0,107.23,2.25,2014-11-06 20:39:43
528.211212,5126.181556,12005.0,0,19.0,7.0,11.0,106.75,2.21,2014-11-06 20:49:43
528.211212,5126.181556,12495.0,0,18.0,7.0,10.0,108.31,1.91,2014-11-06 20:59:43
528.208898,5126.180609,12740.0,0,18.0,7.0,11.0,108.32,1.92,2014-11-06 21:09:43
528.210743,5126.180439,13475.0,0,19.0,7.0,10.0,108.39,1.88,2014-11-06 21:19:43
528.210743,5126.180439,14210.0,0,23.0,7.0,9.0,106.26,2.12,2014-11-06 21:29:43
528.210199,5126.181941,16905.0,0,20.0,7.0,11.0,108.83,1.68,2014-11-06 21:39:43
528.210334,5126.185375,13720.0,0,19.0,7.0,11.0,111.83,1.28,2014-11-06 21:49:43
528.212029,5126.184685,18130.0,0,21.0,6.0,12.0,114.08,0.99,2014-11-06 21:59:43
528.21013,5126.184184,19845.0,0,16.0,7.0,10.0,115.51,0.78,2014-11-06 22:09:43
528.21013,5126.184184,14945.0,0,20.0,7.0,10.0,117.69,0.4,2014-11-06 22:19:44
528.21013,5126.184184,14455.0,0,21.0,6.0,10.0,118.58,0.43,2014-11-06 22:29:44
528.212834,5126.185455,15925.0,0,32.0,7.0,11.0,118.06,0.43,2014-11-06 22:39:44
528.214369,5126.184099,17150.0,0,20.0,7.0,11.0,117.99,0.38,2014-11-06 22:49:44
528.214298,5126.187309,17885.0,0,16.0,6.0,9.0,117.46,0.56,2014-11-06 22:59:44
528.211297,5126.183476,17150.0,0,20.0,7.0,10.0,115.86,0.69,2014-11-06 23:09:44
528.21505,5126.186588,19110.0,0,17.0,7.0,10.0,116.93,0.38,2014-11-06 23:19:44
528.215514,5126.185987,16905.0,0,17.0,6.0,10.0,116.55,0.33,2014-11-06 23:29:44
528.214776,5126.184861,14700.0,0,16.0,7.0,10.0,120.89,-0.15,2014-11-06 23:39:44
528.212571,5126.180576,15680.0,0,18.0,7.0,10.0,119.98,-0.16,2014-11-06 23:49:44
528.212571,5126.180576,13965.0,0,18.0,7.0,10.0,119.26,-0.14,2014-11-06 23:59:44
528.212571,5126.180576,13230.0,0,22.0,6.0,9.0,120.46,-0.51,2014-11-07 00:09:45
528.212571,5126.180576,12495.0,0,17.0,7.0,9.0,121.64,-0.64,2014-11-07 00:19:45
528.212571,5126.180576,11270.0,0,18.0,7.0,11.0,123.64,-0.99,2014-11-07 00:29:45
528.212342,5126.181511,11025.0,0,17.0,7.0,10.0,124.23,-0.98,2014-11-07 00:39:45
528.211724,5126.181542,10290.0,0,15.0,6.0,8.0,124.07,-1.07,2014-11-07 00:49:45
528.212499,5126.179907,11760.0,0,17.0,7.0,9.0,123.91,-0.89,2014-11-07 00:59:45
528.208354,5126.180622,10045.0,0,14.0,6.0,9.0,122.71,-0.94,2014-11-07 01:09:45
528.208354,5126.180622,11515.0,0,15.0,7.0,9.0,123.79,-0.99,2014-11-07 01:19:45
528.213059,5126.182584,11025.0,0,14.0,6.0,9.0,123.3,-1.0,2014-11-07 01:29:45
528.213059,5126.182584,11025.0,0,13.0,6.0,8.0,122.05,-0.92,2014-11-07 01:39:45
528.213059,5126.182584,10535.0,0,14.0,6.0,8.0,124.03,-1.22,2014-11-07 01:49:45
528.21334,5126.177381,10535.0,0,16.0,6.0,8.0,122.38,-0.95,2014-11-07 01:59:46
528.21334,5126.177381,10535.0,0,13.0,6.0,9.0,123.48,-1.06,2014-11-07 02:09:46
528.21334,5126.177381,10290.0,0,11.0,6.0,7.0,123.52,-1.15,2014-11-07 02:19:46
528.212018,5126.181976,9800.0,0,13.0,6.0,8.0,124.56,-1.33,2014-11-07 02:29:46
528.213073,5126.181929,9310.0,0,13.0,6.0,8.0,124.3,-1.24,2014-11-07 02:39:46
528.213073,5126.181929,9065.0,0,13.0,6.0,7.0,123.77,-1.11,2014-11-07 02:49:46
528.213073,5126.181929,8820.0,0,13.0,6.0,7.0,123.29,-1.0,2014-11-07 02:59:46
528.213073,5126.181929,8820.0,0,11.0,6.0,7.0,122.46,-0.92,2014-11-07 03:09:46
528.213073,5126.181929,9310.0,0,16.0,6.0,7.0,122.55,-0.89,2014-11-07 03:19:46
528.213073,5126.181929,16660.0,0,11.0,6.0,7.0,121.71,-0.76,2014-11-07 03:29:46
528.213073,5126.181929,9800.0,0,10.0,6.0,7.0,121.01,-0.6,2014-11-07 03:39:46
528.212522,5126.185503,8820.0,0,9.0,6.0,7.0,122.19,-0.72,2014-11-07 03:49:47
528.212522,5126.185503,9065.0,0,16.0,6.0,8.0,121.54,-0.64,2014-11-07 03:59:47
528.212522,5126.185503,9310.0,0,11.0,6.0,7.0,120.73,-0.51,2014-11-07 04:09:47
528.212505,5126.185093,9065.0,0,10.0,6.0,8.0,121.43,-0.59,2014-11-07 04:19:47
528.213319,5126.183957,9310.0,0,11.0,7.0,7.0,120.79,-0.53,2014-11-07 04:29:47
528.211409,5126.184589,11025.0,0,11.0,7.0,8.0,121.26,-0.64,2014-11-07 04:39:47
528.211889,5126.184996,11515.0,0,10.0,6.0,8.0,121.17,-0.56,2014-11-07 04:49:47
528.208466,5126.189147,10535.0,0,12.0,7.0,7.0,121.87,-0.68,2014-11-07 04:59:47
528.207433,5126.187752,10290.0,0,11.0,6.0,7.0,121.42,-0.63,2014-11-07 05:09:47
528.208581,5126.18858,11270.0,0,11.0,6.0,8.0,120.44,-0.53,2014-11-07 05:19:47
528.207507,5126.174287,12495.0,0,12.0,7.0,8.0,119.81,-0.45,2014-11-07 05:29:47
528.210516,5126.178801,11270.0,0,11.0,7.0,8.0,118.5,-0.24,2014-11-07 05:39:48
528.205455,5126.179845,12740.0,0,11.0,7.0,7.0,117.1,-0.06,2014-11-07 05:49:48
528.206782,5126.180258,15925.0,0,11.0,7.0,8.0,116.48,0.01,2014-11-07 05:59:48
528.206782,5126.180258,13475.0,0,11.0,7.0,8.0,115.98,0.07,2014-11-07 06:09:48
528.205471,5126.180478,13230.0,0,13.0,7.0,8.0,115.75,0.03,2014-11-07 06:19:48
528.209624,5126.181612,14700.0,0,12.0,7.0,8.0,116.41,-0.1,2014-11-07 06:29:48
528.206317,5126.181866,17885.0,0,11.0,7.0,8.0,115.35,0.09,2014-11-07 06:39:48
528.208958,5126.176224,27930.0,0,11.0,7.0,8.0,113.25,0.19,2014-11-07 06:49:48
528.210948,5126.180209,26460.0,0,12.0,6.0,7.0,112.51,0.3,2014-11-07 06:59:48
528.213371,5126.180492,17150.0,0,12.0,7.0,8.0,110.58,0.39,2014-11-07 07:09:48
528.212799,5126.179475,15190.0,0,12.0,6.0,8.0,109.41,0.44,2014-11-07 07:19:48
528.213902,5126.180807,15680.0,0,12.0,7.0,7.0,107.87,0.62,2014-11-07 07:29:48
528.215617,5126.182436,18130.0,0,14.0,6.0,7.0,106.45,0.64,2014-11-07 07:39:49
528.216076,5126.183332,25480.0,0,9.0,6.0,6.0,104.5,0.94,2014-11-07 07:49:49
528.216488,5126.184559,18130.0,0,11.0,6.0,7.0,102.51,1.08,2014-11-07 07:59:49
528.216574,5126.184622,15925.0,0,10.0,6.0,7.0,100.72,1.29,2014-11-07 08:09:49
528.217373,5126.185475,14700.0,0,9.0,6.0,7.0,99.32,1.36,2014-11-07 08:19:49
528.217167,5126.185529,14210.0,0,10.0,6.0,6.0,98.27,1.61,2014-11-07 08:29:49
528.218475,5126.187552,13720.0,0,11.0,6.0,6.0,91.46,2.75,2014-11-07 08:39:49
528.218491,5126.187445,20090.0,0,10.0,5.0,7.0,89.4,3.06,2014-11-07 08:49:49
528.21841,5126.187123,16905.0,0,9.0,5.0,6.0,94.21,2.13,2014-11-07 08:59:49
528.21841,5126.187123,18375.0,0,8.0,5.0,6.0,95.48,2.0,2014-11-07 09:09:49
528.217634,5126.186981,16905.0,0,10.0,5.0,6.0,95.62,2.16,2014-11-07 09:19:49
528.21726,5126.186947,14700.0,0,9.0,5.0,6.0,95.91,2.29,2014-11-07 09:29:50
528.21726,5126.186947,14210.0,0,9.0,5.0,6.0,96.35,2.33,2014-11-07 09:39:50
528.21726,5126.186947,14455.0,0,12.0,5.0,6.0,96.7,2.29,2014-11-07 09:49:50
528.216001,5126.184947,14945.0,0,9.0,5.0,6.0,95.61,2.36,2014-11-07 09:59:50
528.216106,5126.184582,14945.0,0,10.0,5.0,6.0,94.29,2.6,2014-11-07 10:09:50
528.216686,5126.18527,16415.0,0,10.0,5.0,6.0,93.91,2.76,2014-11-07 10:19:50
528.217732,5126.186141,15680.0,0,9.0,5.0,6.0,92.93,3.12,2014-11-07 10:29:50
528.217661,5126.186078,15680.0,0,11.0,5.0,6.0,94.84,3.02,2014-11-07 10:39:50
528.217661,5126.186078,16905.0,0,8.0,5.0,6.0,94.96,3.25,2014-11-07 10:49:50
528.217661,5126.186078,20580.0,0,10.0,5.0,6.0,94.62,3.64,2014-11-07 10:59:50
528.217661,5126.186078,17150.0,0,9.0,5.0,6.0,94.78,3.79,2014-11-07 11:09:50
528.217661,5126.186078,18375.0,0,10.0,5.0,6.0,94.88,3.97,2014-11-07 11:19:51
528.217693,5126.188678,21560.0,0,9.0,4.0,5.0,97.97,4.06,2014-11-07 11:29:51
528.218022,5126.188668,13720.0,0,7.0,3.0,4.0,93.56,4.13,2014-11-07 11:39:51
528.218364,5126.188878,12740.0,0,8.0,3.0,4.0,94.0,4.12,2014-11-07 11:49:51
528.218592,5126.188997,12005.0,0,6.0,3.0,3.0,99.68,3.73,2014-11-07 11:59:51
528.21837,5126.188402,10045.0,0,8.0,3.0,4.0,105.09,3.57,2014-11-07 12:09:51
